25.Q2.5			
			
Event/Message Name	Enum	Logical Value	Literal Value
CuCpF1GnbDuConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1GnbDuConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1GnbDuConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1GnbDuConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1GnbDuConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1GnbDuConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1Paging	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1Paging	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1Paging	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1Paging	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1Paging	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1PwsCancelRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1PwsCancelRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1PwsCancelRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1PwsCancelRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1PwsCancelRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1PwsCancelResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1PwsCancelResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1PwsCancelResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1PwsCancelResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1PwsCancelResponse	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1PwsFailureIndication	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1PwsFailureIndication	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1PwsFailureIndication	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1PwsFailureIndication	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1PwsFailureIndication	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1PwsRestartIndication	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1PwsRestartIndication	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1PwsRestartIndication	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1PwsRestartIndication	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1PwsRestartIndication	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1Reset	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1Reset	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1Reset	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1Reset	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1Reset	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1ResetAcknowledge	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1ResetAcknowledge	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1ResetAcknowledge	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1ResetAcknowledge	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1ResetAcknowledge	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1ResourceStatusFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1ResourceStatusFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1ResourceStatusFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1ResourceStatusFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1ResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1ResourceStatusRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1ResourceStatusRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1ResourceStatusRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1ResourceStatusRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpF1ResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpF1ResourceStatusResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpF1ResourceStatusResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpF1ResourceStatusResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpF1ResourceStatusResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpF1ResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
